ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
1086073,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""",,"5""","6""","9' - 0 1/16""",17 SF,,,,,"0""","0""",35 m³/h,35 m³/h,0.00 in-wg,,,,,,,,2,0.687,,,5,6,Curve,56.347,232.501,25.333,51.845,232.501,25.333,60.849,232.501,25.333,,51.845,232.292,25.083,60.849,232.709,25.583,56.347,232.501,25.333,,"Additional Flow=0 m³/h | Area=17 SF | Flow=35 m³/h | Free Size=5""x6"" | Height=6"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=9' - 0 1/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 1"" | Lower End Top of Insulation Elevation=10' - 7"" | Overall Size=5""x6"" | Pressure Drop=0.00 in-wg | Size=5""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 1"" | Upper End Top of Insulation Elevation=10' - 7"" | Velocity Pressure=0.00 in-wg | Width=5"""
1086087,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-5""x6""",,"5""","6""","5""x6""-5""x6""",,0.12 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,,5,6,Point,61.141,232.501,25.333,,,,,,,0,60.849,232.292,25.083,61.349,232.792,25.583,61.099,232.542,25.333,,"Duct Height=6"" | Duct Length 1=4"" | Duct Width=5"" | Free Size=5""x6""-5""x6"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=5""x6""-5""x6"" | Pressure Drop=0.00 in-wg | Size=5""x6""-5""x6"" | Volume=0.12 CF"
1086109,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø","4""",,,"1' - 5 1/2""",,,,,,"0""","0""",35 m³/h,35 m³/h,0.00 in-wg,,,,,,,,2,0.687,,4,,,Curve,61.141,233.63,25.134,61.141,232.993,25.333,61.141,234.267,24.934,,60.974,232.992,24.934,61.308,234.434,25.501,61.141,233.713,25.218,,"Additional Flow=0 m³/h | Diameter=4"" | Flow=35 m³/h | Free Size=4""ø | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=1' - 5 1/2"" | Lining Thickness=0"" | Overall Size=4""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.00 in-wg"
1086112,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-4""ø","4""","5""","6""","5""x6""-4""ø",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,5,6,Point,61.141,232.792,25.333,,,,,,,90,60.933,232.792,25.083,61.349,232.993,25.583,61.141,232.893,25.333,,"Area=0 SF | Duct Diameter=4"" | Duct Height=6"" | Duct Radius=2"" | Duct Width=5"" | Free Size=5""x6""-4""ø | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=2"" | Length 8=1"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=2 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.017361 | Overall Size=5""x6""-4""ø | Pressure Drop=0.00 in-wg | Size=5""x6""-4""ø | Volume=0.03 CF"
1086113,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø-3""x3""","4""","3""","3""","4""ø-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,3,3,Point,61.141,234.267,24.833,,,,,,,120,60.974,234.101,24.833,61.308,234.434,24.934,61.141,234.267,24.884,,"Area=0 SF | Duct Diameter=4"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=4""ø-3""x3"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=4""ø-3""x3"" | Pressure Drop=0.00 in-wg | Size=4""ø-3""x3"" | Volume=0.01 CF"
1086122,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-5""x6""-5""x6""",,,"6""","5""x6""-5""x6""-5""x6""",,0.14 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,2.747,,,5,6,Point,32.186,232.501,25.333,,,,,,,180,31.894,232.292,25.083,32.477,232.792,25.583,32.186,232.542,25.333,,"Duct Height=6"" | Duct Length 1=4"" | Duct Length 3=4"" | Duct Width 1=5"" | Duct Width 3=5"" | Free Size=5""x6""-5""x6""-5""x6"" | Insulation Thickness=0"" | Length1a=3"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=5""x6""-5""x6""-5""x6"" | Size=5""x6""-5""x6""-5""x6"" | Volume=0.14 CF"
1086123,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""",,"5""","6""","9' - 0 25/32""",17 SF,,,,,"0""","0""",105 m³/h,105 m³/h,0.00 in-wg,,,,,,,,2,2.06,,,5,6,Curve,37.01,232.501,25.333,41.543,232.501,25.333,32.477,232.501,25.333,,32.477,232.292,25.083,41.543,232.709,25.583,37.01,232.501,25.333,,"Additional Flow=0 m³/h | Area=17 SF | Flow=105 m³/h | Free Size=5""x6"" | Height=6"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=9' - 0 25/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 1"" | Lower End Top of Insulation Elevation=10' - 7"" | Overall Size=5""x6"" | Pressure Drop=0.00 in-wg | Size=5""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 1"" | Upper End Top of Insulation Elevation=10' - 7"" | Velocity Pressure=0.01 in-wg | Width=5"""
1086140,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-5""x6""-5""x6""",,,"6""","5""x6""-5""x6""-5""x6""",,0.14 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,64.616,,,5,6,Point,22.642,232.501,25.333,,,,,,,180,22.35,232.292,25.083,22.934,232.792,25.583,22.642,232.542,25.333,,"Duct Height=6"" | Duct Length 1=4"" | Duct Length 3=4"" | Duct Width 1=5"" | Duct Width 3=5"" | Free Size=5""x6""-5""x6""-5""x6"" | Insulation Thickness=0"" | Length1a=3"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=5""x6""-5""x6""-5""x6"" | Size=5""x6""-5""x6""-5""x6"" | Volume=0.14 CF"
1086141,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""",,"5""","6""","5' - 6 7/8""",10 SF,,,,,"0""","0""",3294 m³/h,3294 m³/h,1.23 in-wg,,,,,,,,2,64.616,,,5,6,Curve,25.72,232.501,25.333,28.507,232.501,25.333,22.934,232.501,25.333,,22.934,232.292,25.083,28.507,232.709,25.583,25.72,232.501,25.333,,"Additional Flow=0 m³/h | Area=10 SF | Flow=3294 m³/h | Free Size=5""x6"" | Height=6"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=5' - 6 7/8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 1"" | Lower End Top of Insulation Elevation=10' - 7"" | Overall Size=5""x6"" | Pressure Drop=1.23 in-wg | Size=5""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 1"" | Upper End Top of Insulation Elevation=10' - 7"" | Velocity Pressure=5.40 in-wg | Width=5"""
1086188,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-5""x6""-5""x6""",,,"6""","5""x6""-5""x6""-5""x6""",,0.14 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,63.93,,,5,6,Point,13.018,232.501,25.333,,,,,,,180,12.727,232.292,25.083,13.31,232.792,25.583,13.018,232.542,25.333,,"Duct Height=6"" | Duct Length 1=4"" | Duct Length 3=4"" | Duct Width 1=5"" | Duct Width 3=5"" | Free Size=5""x6""-5""x6""-5""x6"" | Insulation Thickness=0"" | Length1a=3"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=5""x6""-5""x6""-5""x6"" | Size=5""x6""-5""x6""-5""x6"" | Volume=0.14 CF"
1086189,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""",,"5""","6""","9' - 0 15/32""",17 SF,,,,,"0""","0""",3259 m³/h,3259 m³/h,1.96 in-wg,,,,,,,,2,63.93,,,5,6,Curve,17.83,232.501,25.333,22.35,232.501,25.333,13.31,232.501,25.333,,13.31,232.292,25.083,22.35,232.709,25.583,17.83,232.501,25.333,,"Additional Flow=0 m³/h | Area=17 SF | Flow=3259 m³/h | Free Size=5""x6"" | Height=6"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=9' - 0 15/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 1"" | Lower End Top of Insulation Elevation=10' - 7"" | Overall Size=5""x6"" | Pressure Drop=1.96 in-wg | Size=5""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 1"" | Upper End Top of Insulation Elevation=10' - 7"" | Velocity Pressure=5.29 in-wg | Width=5"""
1086231,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-5""x6""-5""x6""",,,"6""","5""x6""-5""x6""-5""x6""",,0.14 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,63.243,,,5,6,Point,3.347,232.501,25.333,,,,,,,180,3.055,232.292,25.083,3.639,232.792,25.583,3.347,232.542,25.333,,"Duct Height=6"" | Duct Length 1=4"" | Duct Length 3=4"" | Duct Width 1=5"" | Duct Width 3=5"" | Free Size=5""x6""-5""x6""-5""x6"" | Insulation Thickness=0"" | Length1a=3"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=5""x6""-5""x6""-5""x6"" | Size=5""x6""-5""x6""-5""x6"" | Volume=0.14 CF"
1086232,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""",,"5""","6""","9' - 1 1/16""",17 SF,,,,,"0""","0""",3224 m³/h,3224 m³/h,1.92 in-wg,,,,,,,,2,63.243,,,5,6,Curve,8.183,232.501,25.333,12.727,232.501,25.333,3.639,232.501,25.333,,3.639,232.292,25.083,12.727,232.709,25.583,8.183,232.501,25.333,,"Additional Flow=0 m³/h | Area=17 SF | Flow=3224 m³/h | Free Size=5""x6"" | Height=6"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=9' - 1 1/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 1"" | Lower End Top of Insulation Elevation=10' - 7"" | Overall Size=5""x6"" | Pressure Drop=1.92 in-wg | Size=5""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 1"" | Upper End Top of Insulation Elevation=10' - 7"" | Velocity Pressure=5.17 in-wg | Width=5"""
1086247,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø","4""",,,"1' - 5 1/2""",,,,,,"0""","0""",35 m³/h,35 m³/h,0.00 in-wg,,,,,,,,2,0.687,,4,,,Curve,3.347,233.63,25.134,3.347,232.993,25.333,3.347,234.267,24.934,,3.18,232.992,24.934,3.514,234.434,25.501,3.347,233.713,25.218,,"Additional Flow=0 m³/h | Diameter=4"" | Flow=35 m³/h | Free Size=4""ø | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=1' - 5 1/2"" | Lining Thickness=0"" | Overall Size=4""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.00 in-wg"
1086250,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-4""ø","4""","5""","6""","5""x6""-4""ø",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,5,6,Point,3.347,232.792,25.333,,,,,,,90,3.139,232.792,25.083,3.555,232.993,25.583,3.347,232.893,25.333,,"Area=0 SF | Duct Diameter=4"" | Duct Height=6"" | Duct Radius=2"" | Duct Width=5"" | Free Size=5""x6""-4""ø | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=2"" | Length 8=1"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=2 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.017361 | Overall Size=5""x6""-4""ø | Pressure Drop=0.00 in-wg | Size=5""x6""-4""ø | Volume=0.03 CF"
1086251,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø-3""x3""","4""","3""","3""","4""ø-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,3,3,Point,3.347,234.267,24.833,,,,,,,120,3.18,234.101,24.833,3.514,234.434,24.934,3.347,234.267,24.884,,"Area=0 SF | Duct Diameter=4"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=4""ø-3""x3"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=4""ø-3""x3"" | Pressure Drop=0.00 in-wg | Size=4""ø-3""x3"" | Volume=0.01 CF"
1086252,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø","4""",,,"1' - 5 1/2""",,,,,,"0""","0""",35 m³/h,35 m³/h,0.00 in-wg,,,,,,,,2,0.687,,4,,,Curve,13.018,233.63,25.134,13.018,232.993,25.333,13.018,234.267,24.934,,12.852,232.992,24.934,13.185,234.434,25.501,13.018,233.713,25.218,,"Additional Flow=0 m³/h | Diameter=4"" | Flow=35 m³/h | Free Size=4""ø | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=1' - 5 1/2"" | Lining Thickness=0"" | Overall Size=4""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.00 in-wg"
1086255,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-4""ø","4""","5""","6""","5""x6""-4""ø",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,5,6,Point,13.018,232.792,25.333,,,,,,,90,12.81,232.792,25.083,13.227,232.993,25.583,13.018,232.893,25.333,,"Area=0 SF | Duct Diameter=4"" | Duct Height=6"" | Duct Radius=2"" | Duct Width=5"" | Free Size=5""x6""-4""ø | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=2"" | Length 8=1"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=2 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.017361 | Overall Size=5""x6""-4""ø | Pressure Drop=0.00 in-wg | Size=5""x6""-4""ø | Volume=0.03 CF"
1086256,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø-3""x3""","4""","3""","3""","4""ø-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,3,3,Point,13.018,234.267,24.833,,,,,,,120,12.852,234.101,24.833,13.185,234.434,24.934,13.018,234.267,24.884,,"Area=0 SF | Duct Diameter=4"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=4""ø-3""x3"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=4""ø-3""x3"" | Pressure Drop=0.00 in-wg | Size=4""ø-3""x3"" | Volume=0.01 CF"
1086257,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø","4""",,,"1' - 5 1/2""",,,,,,"0""","0""",35 m³/h,35 m³/h,0.00 in-wg,,,,,,,,2,0.687,,4,,,Curve,22.642,233.63,25.134,22.642,232.993,25.333,22.642,234.267,24.934,,22.475,232.992,24.934,22.809,234.434,25.501,22.642,233.713,25.218,,"Additional Flow=0 m³/h | Diameter=4"" | Flow=35 m³/h | Free Size=4""ø | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=1' - 5 1/2"" | Lining Thickness=0"" | Overall Size=4""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.00 in-wg"
1086260,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-4""ø","4""","5""","6""","5""x6""-4""ø",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,5,6,Point,22.642,232.792,25.333,,,,,,,90,22.434,232.792,25.083,22.85,232.993,25.583,22.642,232.893,25.333,,"Area=0 SF | Duct Diameter=4"" | Duct Height=6"" | Duct Radius=2"" | Duct Width=5"" | Free Size=5""x6""-4""ø | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=2"" | Length 8=1"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=2 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.017361 | Overall Size=5""x6""-4""ø | Pressure Drop=0.00 in-wg | Size=5""x6""-4""ø | Volume=0.03 CF"
1086261,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø-3""x3""","4""","3""","3""","4""ø-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,3,3,Point,22.642,234.267,24.833,,,,,,,120,22.475,234.101,24.833,22.809,234.434,24.934,22.642,234.267,24.884,,"Area=0 SF | Duct Diameter=4"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=4""ø-3""x3"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=4""ø-3""x3"" | Pressure Drop=0.00 in-wg | Size=4""ø-3""x3"" | Volume=0.01 CF"
1086269,Flex Ducts,,Flex - Round,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø","4""",,,"1' - 5 1/2""",,,,,,"0""","0""",35 m³/h,35 m³/h,0.00 in-wg,,,,,,,,2,0.687,,4,,,Curve,32.186,233.63,25.134,32.186,232.993,25.333,32.186,234.267,24.934,,32.019,232.992,24.934,32.352,234.434,25.501,32.186,233.713,25.218,,"Additional Flow=0 m³/h | Diameter=4"" | Flow=35 m³/h | Free Size=4""ø | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=1' - 5 1/2"" | Lining Thickness=0"" | Overall Size=4""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.00 in-wg"
1086272,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 1,,Mechanical Supply Air 2,Supply Air,,,"5""x6""-4""ø","4""","5""","6""","5""x6""-4""ø",0 SF,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,5,6,Point,32.186,232.792,25.333,,,,,,,90,31.977,232.792,25.083,32.394,232.993,25.583,32.186,232.893,25.333,,"Area=0 SF | Duct Diameter=4"" | Duct Height=6"" | Duct Radius=2"" | Duct Width=5"" | Free Size=5""x6""-4""ø | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=2"" | Length 8=1"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=3"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.020833 | OffsetWidth=2 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.017361 | Overall Size=5""x6""-4""ø | Pressure Drop=0.00 in-wg | Size=5""x6""-4""ø | Volume=0.03 CF"
1086273,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 2,Supply Air,,,"4""ø-3""x3""","4""","3""","3""","4""ø-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.687,,4,3,3,Point,32.186,234.267,24.833,,,,,,,120,32.019,234.101,24.833,32.352,234.434,24.934,32.186,234.267,24.884,,"Area=0 SF | Duct Diameter=4"" | Duct Height=3"" | Duct Radius=2"" | Duct Width=3"" | Free Size=4""ø-3""x3"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=1"" | Length01=1"" | Lining Thickness=0"" | OffsetHeight=1 1/2"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.010417 | OffsetWidth=1 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.010417 | Overall Size=4""ø-3""x3"" | Pressure Drop=0.00 in-wg | Size=4""ø-3""x3"" | Volume=0.01 CF"
1086275,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"5""x6""",,"5""","6""","2' - 10 7/16""",5 SF,,,,,"0""","0""",490 m³/h,490 m³/h,0.02 in-wg,,,,,,,,2,9.613,,,5,6,Curve,1.155,160.493,25.333,2.59,160.493,25.333,-0.279,160.493,25.333,,-0.279,160.284,25.083,2.59,160.701,25.583,1.155,160.493,25.333,,"Additional Flow=0 m³/h | Area=5 SF | Flow=490 m³/h | Free Size=5""x6"" | Height=6"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=2' - 10 7/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 1"" | Lower End Top of Insulation Elevation=10' - 7"" | Overall Size=5""x6"" | Pressure Drop=0.02 in-wg | Size=5""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 1"" | Upper End Top of Insulation Elevation=10' - 7"" | Velocity Pressure=0.12 in-wg | Width=5"""
1086380,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Supply Air 1,Supply Air,,,"5""x6""-5""x6""-5""x6""",,,"6""","5""x6""-5""x6""-5""x6""",,0.14 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,9.613,,,5,6,Point,2.882,160.493,25.333,,,,,,,0,2.59,160.201,25.083,3.173,160.701,25.583,2.882,160.451,25.333,,"Duct Height=6"" | Duct Length 1=4"" | Duct Length 3=4"" | Duct Width 1=5"" | Duct Width 3=5"" | Free Size=5""x6""-5""x6""-5""x6"" | Insulation Thickness=0"" | Length1a=3"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=5""x6""-5""x6""-5""x6"" | Size=5""x6""-5""x6""-5""x6"" | Volume=0.14 CF"
1086381,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"5""x6""",,"5""","6""","9' - 5""",17 SF,,,,,"0""","0""",455 m³/h,455 m³/h,0.05 in-wg,,,,,,,,2,8.927,,,5,6,Curve,7.882,160.493,25.333,12.59,160.493,25.333,3.173,160.493,25.333,,3.173,160.284,25.083,12.59,160.701,25.583,7.882,160.493,25.333,,"Additional Flow=0 m³/h | Area=17 SF | Flow=455 m³/h | Free Size=5""x6"" | Height=6"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=9' - 5"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 1"" | Lower End Top of Insulation Elevation=10' - 7"" | Overall Size=5""x6"" | Pressure Drop=0.05 in-wg | Size=5""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 1"" | Upper End Top of Insulation Elevation=10' - 7"" | Velocity Pressure=0.10 in-wg | Width=5"""
1086414,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Supply Air 1,Supply Air,,,"5""x6""-5""x6""-5""x6""",,,"6""","5""x6""-5""x6""-5""x6""",,0.14 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,8.927,,,5,6,Point,12.882,160.493,25.333,,,,,,,0,12.59,160.201,25.083,13.173,160.701,25.583,12.882,160.451,25.333,,"Duct Height=6"" | Duct Length 1=4"" | Duct Length 3=4"" | Duct Width 1=5"" | Duct Width 3=5"" | Free Size=5""x6""-5""x6""-5""x6"" | Insulation Thickness=0"" | Length1a=3"" | Length3a=3"" | Lining Thickness=0"" | Overall Size=5""x6""-5""x6""-5""x6"" | Size=5""x6""-5""x6""-5""x6"" | Volume=0.14 CF"
